eval,n_active,mean_best,median_best,p25_best,p75_best,min_best,max_best
3265.9,4,0.10775458,0.10961455,0.10510054,0.11226859,0.09612094,0.11566828
3275.9,4,0.10756027,0.10922593,0.10510054,0.11168566,0.09612094,0.11566828
3285.9,4,0.10756027,0.10922593,0.10510054,0.11168566,0.09612094,0.11566828
3295.9,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3306.0,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3316.0,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3326.0,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3336.0,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3346.0,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3356.0,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3366.1,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3376.1,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3386.1,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3396.1,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3406.1,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3416.2,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3426.2,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3436.2,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3446.2,4,0.10739602,0.10922593,0.10493629,0.11168566,0.09546395,0.11566828
3456.2,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3466.2,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3476.3,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3486.3,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3496.3,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3506.3,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3516.3,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3526.3,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3536.4,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3546.4,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3556.4,4,0.10661810,0.10767008,0.10260251,0.11168566,0.09546395,0.11566828
3566.4,4,0.10635819,0.10767008,0.10234260,0.11168566,0.09442431,0.11566828
3576.4,4,0.10635819,0.10767008,0.10234260,0.11168566,0.09442431,0.11566828
3586.5,4,0.10635819,0.10767008,0.10234260,0.11168566,0.09442431,0.11566828
3596.5,4,0.10635819,0.10767008,0.10234260,0.11168566,0.09442431,0.11566828
3606.5,4,0.10635819,0.10767008,0.10234260,0.11168566,0.09442431,0.11566828
3616.5,4,0.10635819,0.10767008,0.10234260,0.11168566,0.09442431,0.11566828
3626.5,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3636.5,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3646.6,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3656.6,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3666.6,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3676.6,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3686.6,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3696.7,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3706.7,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3716.7,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3726.7,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3736.7,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3746.7,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3756.8,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3766.8,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3776.8,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3786.8,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3796.8,4,0.10613700,0.10722771,0.10234260,0.11102210,0.09442431,0.11566828
3806.9,4,0.10584509,0.10664388,0.10234260,0.11014637,0.09442431,0.11566828
3816.9,4,0.10584509,0.10664388,0.10234260,0.11014637,0.09442431,0.11566828
3826.9,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3836.9,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3846.9,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3856.9,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3867.0,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3877.0,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3887.0,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3897.0,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3907.0,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3917.1,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3927.1,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3937.1,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3947.1,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3957.1,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3967.1,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3977.2,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3987.2,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
3997.2,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4007.2,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4017.2,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4027.3,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4037.3,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4047.3,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4057.3,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4067.3,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4077.3,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4087.4,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4097.4,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4107.4,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4117.4,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4127.4,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4137.4,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4147.5,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4157.5,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4167.5,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4177.5,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4187.5,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4197.6,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4207.6,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4217.6,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4227.6,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4237.6,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4247.6,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4257.7,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4267.7,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4277.7,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4287.7,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4297.7,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4307.8,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4317.8,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4327.8,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4337.8,4,0.10538750,0.10572872,0.10096985,0.11014637,0.09442431,0.11566828
4347.8,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4357.8,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4367.9,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4377.9,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4387.9,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4397.9,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4407.9,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4418.0,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4428.0,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4438.0,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4448.0,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4458.0,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4468.0,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4478.1,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4488.1,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4498.1,4,0.10521916,0.10539203,0.10046482,0.11014637,0.09442431,0.11566828
4508.1,4,0.10508054,0.10539203,0.10046482,0.11000775,0.09442431,0.11511377
4518.1,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4528.2,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4538.2,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4548.2,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4558.2,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4568.2,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4578.2,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4588.3,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4598.3,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4608.3,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4618.3,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4628.3,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4638.4,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4648.4,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4658.4,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4668.4,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4678.4,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4688.4,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4698.5,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4708.5,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4718.5,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4728.5,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4738.5,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4748.5,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4758.6,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4768.6,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4778.6,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4788.6,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4798.6,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4808.7,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4818.7,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4828.7,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4838.7,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4848.7,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4858.7,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4868.8,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4878.8,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4888.8,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4898.8,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4908.8,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4918.9,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4928.9,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4938.9,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4948.9,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4958.9,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4968.9,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4979.0,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4989.0,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
4999.0,4,0.10441269,0.10539203,0.10046482,0.10933991,0.09442431,0.11244241
