eval,n_active,mean_best,median_best,p25_best,p75_best,min_best,max_best
3909.8,14,0.08509603,0.08475953,0.08097652,0.08669630,0.07905766,0.10040004
3921.8,14,0.08508539,0.08473308,0.08097472,0.08669148,0.07904557,0.10039414
3933.8,14,0.08508308,0.08471979,0.08097329,0.08669121,0.07904557,0.10039400
3945.9,14,0.08507415,0.08466468,0.08097319,0.08669121,0.07904557,0.10039400
3957.9,14,0.08498699,0.08463253,0.08097004,0.08638252,0.07904557,0.10039386
3969.9,14,0.08497537,0.08463158,0.08096436,0.08629090,0.07904557,0.10039386
3981.9,14,0.08497086,0.08460220,0.08096256,0.08629074,0.07904557,0.10039386
3994.0,14,0.08497037,0.08460152,0.08096112,0.08629047,0.07904557,0.10039372
4006.0,14,0.08496936,0.08460124,0.08096107,0.08628851,0.07904557,0.10039372
4018.0,14,0.08496290,0.08457470,0.08095789,0.08628692,0.07904557,0.10039359
4030.1,14,0.08495424,0.08456380,0.08095789,0.08621323,0.07904557,0.10039359
4042.1,14,0.08495036,0.08454664,0.08095608,0.08621323,0.07904557,0.10039359
4054.1,14,0.08493248,0.08442921,0.08095465,0.08621282,0.07904557,0.10039345
4066.2,14,0.08493052,0.08442857,0.08095460,0.08620116,0.07904557,0.10039345
4078.2,14,0.08492568,0.08440654,0.08095141,0.08620116,0.07904557,0.10039331
4090.2,14,0.08491925,0.08440531,0.08095141,0.08615330,0.07904557,0.10039331
4102.3,14,0.08490625,0.08431639,0.08094961,0.08615330,0.07904557,0.10039331
4114.3,14,0.08488919,0.08421050,0.08094818,0.08615302,0.07904384,0.10039317
4126.3,14,0.08488680,0.08421050,0.08094814,0.08614394,0.07904338,0.10038703
4138.3,14,0.08486600,0.08408219,0.08094495,0.08614374,0.07904338,0.10038558
4150.4,14,0.08485507,0.08405038,0.08093431,0.08609743,0.07904338,0.10038408
4162.4,14,0.08484456,0.08405038,0.08091733,0.08601363,0.07904338,0.10038209
4174.4,14,0.08483266,0.08405038,0.08091212,0.08592848,0.07904166,0.10038195
4186.5,14,0.08482512,0.08404957,0.08088930,0.08592839,0.07904120,0.10038195
4198.5,14,0.08480666,0.08394328,0.08088915,0.08591926,0.07904120,0.10038182
4210.5,14,0.08479562,0.08391462,0.08088848,0.08591672,0.07904120,0.10038182
4222.6,14,0.08478271,0.08383741,0.08088499,0.08590905,0.07904120,0.10038182
4234.6,14,0.08477457,0.08379033,0.08088215,0.08590647,0.07903958,0.10038168
4246.6,14,0.08476951,0.08378953,0.08088189,0.08585720,0.07903914,0.10038168
4258.6,14,0.08476069,0.08374581,0.08087893,0.08585720,0.07903914,0.10038154
4270.7,14,0.08475941,0.08374183,0.08087697,0.08585692,0.07903914,0.10038154
4282.7,14,0.08474734,0.08367428,0.08087297,0.08585692,0.07903914,0.10038154
4294.7,14,0.08473899,0.08367404,0.08087145,0.08585665,0.07903743,0.10038140
4306.8,14,0.08472562,0.08366999,0.08081467,0.08578173,0.07903672,0.10038140
4318.8,14,0.08471099,0.08366928,0.08080114,0.08578130,0.07903672,0.10038126
4330.8,14,0.08469545,0.08366531,0.08073013,0.08578130,0.07903110,0.10038126
4342.9,14,0.08468808,0.08366471,0.08071113,0.08578130,0.07903110,0.10038095
4354.9,14,0.08468727,0.08366457,0.08071086,0.08578103,0.07902922,0.10038081
4366.9,14,0.08467753,0.08366121,0.08070819,0.08571128,0.07902922,0.10038081
4378.9,14,0.08466865,0.08364236,0.08067747,0.08570835,0.07902922,0.10038067
4391.0,14,0.08465624,0.08363864,0.08067747,0.08570835,0.07902771,0.10038067
4403.0,14,0.08465052,0.08363793,0.08067605,0.08570835,0.07902771,0.10031123
4415.0,14,0.08464942,0.08363426,0.08067605,0.08570808,0.07902154,0.10031108
4427.1,14,0.08463156,0.08356307,0.08067467,0.08564881,0.07902147,0.10030514
4439.1,14,0.08461114,0.08352956,0.08062235,0.08564775,0.07902038,0.10030494
4451.1,14,0.08459644,0.08352578,0.08061331,0.08560818,0.07901680,0.10030494
4463.2,14,0.08456750,0.08352507,0.08056594,0.08558369,0.07901374,0.10019457
4475.2,14,0.08455541,0.08352450,0.08055210,0.08558287,0.07900931,0.10019443
4487.2,14,0.08454846,0.08352206,0.08055077,0.08558287,0.07900931,0.10019442
4499.2,14,0.08452768,0.08352108,0.08050112,0.08558183,0.07900931,0.10019425
4511.3,14,0.08452486,0.08351747,0.08050112,0.08558100,0.07900591,0.10019425
4523.3,14,0.08451255,0.08350942,0.08048440,0.08557752,0.07900591,0.10019423
4535.3,14,0.08450286,0.08350854,0.08048440,0.08557739,0.07900591,0.10019411
4547.4,14,0.08449411,0.08350143,0.08048311,0.08557739,0.07900591,0.10019411
4559.4,14,0.08448396,0.08346852,0.08048311,0.08557634,0.07900591,0.10019396
4571.4,14,0.08448068,0.08346550,0.08048311,0.08557634,0.07899299,0.10019396
4583.5,14,0.08447993,0.08346478,0.08048184,0.08557563,0.07899010,0.10019394
4595.5,14,0.08447931,0.08346151,0.08048184,0.08557535,0.07899010,0.10019382
4607.5,14,0.08447123,0.08346151,0.08047683,0.08557535,0.07899010,0.10019382
4619.5,14,0.08446909,0.08344843,0.08047683,0.08557438,0.07899010,0.10019367
4631.6,14,0.08446212,0.08344514,0.08047683,0.08557436,0.07898873,0.10019367
4643.6,14,0.08445244,0.08338243,0.08047561,0.08557289,0.07898873,0.10019364
4655.6,14,0.08444637,0.08337844,0.08047561,0.08557289,0.07898873,0.10019353
4667.7,14,0.08443735,0.08337844,0.08047443,0.08557289,0.07898873,0.10019353
4679.7,14,0.08442891,0.08332315,0.08047442,0.08557189,0.07898873,0.10019338
4691.7,14,0.08442280,0.08331979,0.08047442,0.08557189,0.07897697,0.10019338
4703.8,14,0.08441156,0.08330317,0.08047323,0.08557100,0.07897487,0.10012092
4715.8,14,0.08441058,0.08329910,0.08047323,0.08557075,0.07897487,0.10012080
4727.8,14,0.08437341,0.08329910,0.08047145,0.08557075,0.07897487,0.09969447
4739.8,14,0.08436982,0.08329710,0.08047145,0.08556975,0.07897487,0.09968201
4751.9,14,0.08434177,0.08329466,0.08041554,0.08556975,0.07897487,0.09959659
4763.9,14,0.08433567,0.08329466,0.08041447,0.08556880,0.07897333,0.09951892
4775.9,14,0.08433312,0.08329265,0.08041434,0.08556863,0.07897333,0.09951881
4788.0,14,0.08431010,0.08329184,0.08040038,0.08556863,0.07897333,0.09930862
4800.0,14,0.08430929,0.08328984,0.08039955,0.08556763,0.07897333,0.09930851
4812.0,14,0.08430696,0.08328753,0.08039923,0.08556763,0.07897333,0.09930761
4824.1,14,0.08430220,0.08328753,0.08039819,0.08556622,0.07897150,0.09924989
4836.1,14,0.08430169,0.08328490,0.08039819,0.08556609,0.07897150,0.09924979
4848.1,14,0.08427775,0.08328434,0.08039707,0.08556609,0.07897150,0.09906141
4860.1,14,0.08426048,0.08328274,0.08039627,0.08556510,0.07897150,0.09904625
4872.2,14,0.08425186,0.08328036,0.08039573,0.08556510,0.07897150,0.09904625
4884.2,14,0.08425025,0.08327962,0.08039311,0.08556407,0.07897150,0.09904621
4896.2,14,0.08424695,0.08327772,0.08039117,0.08556397,0.07897150,0.09904612
4908.3,14,0.08422658,0.08327725,0.08039022,0.08556397,0.07897150,0.09899055
4920.3,14,0.08422398,0.08327566,0.08039022,0.08556297,0.07897150,0.09899042
4932.3,14,0.08419783,0.08327350,0.08039022,0.08556297,0.07897150,0.09899042
4944.4,14,0.08419523,0.08327350,0.08038886,0.08556193,0.07897150,0.09896078
4956.4,14,0.08417071,0.08314477,0.08038886,0.08556185,0.07897150,0.09896071
4968.4,14,0.08413407,0.08309056,0.08038886,0.08556164,0.07897150,0.09896071
4980.4,14,0.08411159,0.08305492,0.08038736,0.08556086,0.07897150,0.09896058
4992.5,14,0.08410558,0.08304669,0.08038682,0.08556086,0.07897150,0.09889728
5004.5,14,0.08409103,0.08304583,0.08038590,0.08556061,0.07897022,0.09889378
5016.5,14,0.08408708,0.08304462,0.08038590,0.08556055,0.07897022,0.09889373
5028.6,14,0.08408339,0.08303624,0.08038460,0.08556026,0.07897022,0.09887636
5040.6,14,0.08408250,0.08303159,0.08038460,0.08555953,0.07897022,0.09887622
5052.6,14,0.08407747,0.08302369,0.08038424,0.08552046,0.07897022,0.09887622
5064.7,14,0.08403204,0.08302345,0.08038343,0.08531061,0.07897022,0.09887622
5076.7,14,0.08400938,0.08297739,0.08038308,0.08531061,0.07896834,0.09873681
5088.7,14,0.08397043,0.08297732,0.08037311,0.08531051,0.07896834,0.09854410
5100.7,14,0.08395964,0.08297732,0.08037197,0.08530924,0.07896834,0.09854410
5112.8,14,0.08392223,0.08297685,0.08036673,0.08529132,0.07896834,0.09852926
5124.8,14,0.08389676,0.08297661,0.08036556,0.08529079,0.07896834,0.09828540
5136.8,14,0.08381062,0.08297618,0.08021883,0.08529079,0.07896834,0.09826887
5148.9,14,0.08380606,0.08297546,0.08021431,0.08529040,0.07896834,0.09822999
5160.9,14,0.08377264,0.08297545,0.08021380,0.08528916,0.07896834,0.09814910
5172.9,14,0.08376979,0.08296063,0.08021380,0.08528916,0.07896834,0.09814910
5185.0,14,0.08375614,0.08296063,0.08017225,0.08528792,0.07896834,0.09813429
5197.0,14,0.08375100,0.08295999,0.08017208,0.08528792,0.07896834,0.09808242
5209.0,14,0.08373912,0.08295922,0.08017159,0.08528726,0.07896834,0.09804177
5221.0,14,0.08373211,0.08295919,0.08017109,0.08528594,0.07896834,0.09803392
5233.1,14,0.08369335,0.08295861,0.08017109,0.08528594,0.07896834,0.09803392
5245.1,14,0.08368119,0.08295861,0.08013240,0.08528470,0.07896834,0.09802609
5257.1,14,0.08368065,0.08295793,0.08013224,0.08528470,0.07896834,0.09802609
5269.2,14,0.08367026,0.08295722,0.08012936,0.08528422,0.07896834,0.09800026
5281.2,14,0.08365238,0.08295721,0.08009198,0.08527872,0.07896834,0.09799232
5293.2,14,0.08365152,0.08295585,0.08008647,0.08527872,0.07896834,0.09799232
5305.3,14,0.08364391,0.08295584,0.08006663,0.08526899,0.07896834,0.09798459
5317.3,14,0.08362062,0.08295525,0.08006540,0.08520707,0.07896834,0.09798459
5329.3,14,0.08361592,0.08295454,0.08006142,0.08518555,0.07896834,0.09797920
5341.3,14,0.08360664,0.08295453,0.08004475,0.08516211,0.07896834,0.09797521
5353.4,14,0.08360623,0.08295388,0.08004475,0.08516106,0.07896834,0.09797521
5365.4,14,0.08358266,0.08295317,0.08000919,0.08503896,0.07896834,0.09797421
5377.4,14,0.08358205,0.08295253,0.08000919,0.08503896,0.07896551,0.09797196
5389.5,14,0.08357793,0.08295184,0.08000653,0.08503841,0.07896551,0.09797196
5401.5,14,0.08356406,0.08295184,0.07997903,0.08503829,0.07896551,0.09796871
5413.5,14,0.08356270,0.08295118,0.07997554,0.08503822,0.07896551,0.09796753
5425.6,13,0.08357632,0.08278768,0.07979631,0.08504394,0.07896551,0.09795893
5437.6,13,0.08357607,0.08278768,0.07979631,0.08504394,0.07896551,0.09795893
5449.6,13,0.08356000,0.08278628,0.07979566,0.08501595,0.07896551,0.09795893
5461.6,13,0.08351670,0.08278628,0.07979501,0.08501563,0.07896551,0.09795569
5473.7,13,0.08350694,0.08278628,0.07979501,0.08501563,0.07896551,0.09795569
5485.7,13,0.08349441,0.08278487,0.07979396,0.08501299,0.07896551,0.09795393
5497.7,13,0.08349165,0.08278487,0.07979396,0.08501299,0.07896551,0.09794269
5509.8,13,0.08348494,0.08278347,0.07979367,0.08501056,0.07896551,0.09794269
5521.8,13,0.08347266,0.08278347,0.07979291,0.08501037,0.07896551,0.09793023
5533.8,13,0.08346611,0.08278297,0.07979291,0.08501037,0.07896551,0.09792590
5545.9,13,0.08345324,0.08278207,0.07979186,0.08500775,0.07896551,0.09791998
5557.9,13,0.08343914,0.08273840,0.07979186,0.08500774,0.07896551,0.09785430
5569.9,13,0.08343120,0.08273696,0.07979158,0.08500519,0.07896551,0.09784810
5581.9,13,0.08342442,0.08273696,0.07979082,0.08500512,0.07896551,0.09784497
5594.0,13,0.08341729,0.08273696,0.07979082,0.08500512,0.07896551,0.09784497
5606.0,13,0.08338013,0.08268897,0.07978979,0.08500251,0.07896551,0.09784197
5618.0,13,0.08336359,0.08268742,0.07971685,0.08500250,0.07896551,0.09783225
5630.1,13,0.08335900,0.08268742,0.07969626,0.08499988,0.07896551,0.09780832
5642.1,13,0.08335401,0.08268596,0.07969626,0.08499988,0.07896551,0.09779887
5654.1,13,0.08334423,0.08268596,0.07966000,0.08499988,0.07896551,0.09779563
5666.2,13,0.08334126,0.08268596,0.07966000,0.08499727,0.07896551,0.09778927
5678.2,13,0.08332257,0.08268451,0.07965439,0.08499725,0.07896551,0.09778927
5690.2,13,0.08331932,0.08268451,0.07965341,0.08499463,0.07896551,0.09778927
5702.2,13,0.08330503,0.08264340,0.07965341,0.08499463,0.07896551,0.09778293
5714.3,13,0.08330362,0.08264340,0.07965244,0.08499463,0.07896551,0.09778293
5726.3,13,0.08328964,0.08262886,0.07965244,0.08499203,0.07896551,0.09772726
5738.3,12,0.08324524,0.08229841,0.07963133,0.08500344,0.07896551,0.09766028
5750.4,12,0.08323804,0.08228031,0.07962940,0.08500111,0.07896551,0.09763152
5762.4,10,0.08295092,0.08084988,0.07958540,0.08441182,0.07896551,0.09752646
5774.4,10,0.08294157,0.08084928,0.07958514,0.08441182,0.07896551,0.09746393
5786.5,10,0.08293792,0.08084842,0.07958514,0.08440952,0.07896551,0.09743472
5798.5,10,0.08293789,0.08084824,0.07958514,0.08440952,0.07896551,0.09743472
5810.5,10,0.08293333,0.08084681,0.07958490,0.08440723,0.07896551,0.09740899
5822.5,9,0.08330717,0.08196206,0.07964936,0.08498415,0.07896551,0.09740533
5834.6,6,0.08296898,0.07968947,0.07945414,0.08193973,0.07896551,0.09740390
5846.6,5,0.08008106,0.07964920,0.07938756,0.07972796,0.07896551,0.08267506
5858.6,4,0.08018886,0.07955743,0.07928205,0.08046423,0.07896551,0.08267506
5870.7,4,0.08018770,0.07955578,0.07928088,0.08046260,0.07896551,0.08267372
5882.7,4,0.08018749,0.07955535,0.07928088,0.08046196,0.07896551,0.08267372
5894.7,3,0.08034113,0.07938415,0.07917483,0.08102893,0.07896551,0.08267372
5906.8,2,0.08102775,0.08102775,0.08020543,0.08185007,0.07938311,0.08267239
5918.8,2,0.08102775,0.08102775,0.08020543,0.08185007,0.07938311,0.08267239
5930.8,2,0.08102656,0.08102656,0.08020431,0.08184880,0.07938207,0.08267105
5942.8,2,0.08102656,0.08102656,0.08020431,0.08184880,0.07938207,0.08267105
5954.9,1,0.07938207,0.07938207,0.07938207,0.07938207,0.07938207,0.07938207
5966.9,1,0.07938101,0.07938101,0.07938101,0.07938101,0.07938101,0.07938101
5978.9,1,0.07938070,0.07938070,0.07938070,0.07938070,0.07938070,0.07938070
5991.0,1,0.07937923,0.07937923,0.07937923,0.07937923,0.07937923,0.07937923
6003.0,1,0.07937923,0.07937923,0.07937923,0.07937923,0.07937923,0.07937923
