eval,n_active,mean_best,median_best,p25_best,p75_best,min_best,max_best
38957.3,25,0.08330642,0.08110095,0.08008600,0.08340794,0.07933935,0.09589670
39077.5,25,0.08330152,0.08110095,0.08008546,0.08340790,0.07933935,0.09589670
39197.7,25,0.08329509,0.08109731,0.08008425,0.08340754,0.07933935,0.09589668
39318.0,25,0.08328860,0.08109506,0.08008307,0.08340718,0.07933935,0.09589501
39438.2,25,0.08328335,0.08107889,0.08008186,0.08340525,0.07933935,0.09589432
39558.5,25,0.08327959,0.08107195,0.08008170,0.08340189,0.07933935,0.09589280
39678.7,25,0.08327663,0.08106592,0.08008126,0.08340078,0.07933935,0.09589195
39798.9,25,0.08327244,0.08105760,0.08008093,0.08340033,0.07933935,0.09589059
39919.2,25,0.08326736,0.08105760,0.08007929,0.08339900,0.07933935,0.09589059
40039.4,25,0.08326138,0.08105656,0.08007929,0.08339824,0.07933935,0.09588943
40159.7,25,0.08325959,0.08105656,0.08007781,0.08339794,0.07933935,0.09588812
40279.9,25,0.08325922,0.08105656,0.08007566,0.08339554,0.07933935,0.09588711
40400.1,25,0.08325878,0.08105656,0.08007511,0.08339418,0.07933935,0.09588476
40520.4,25,0.08325825,0.08105651,0.08007474,0.08339252,0.07933935,0.09588297
40640.6,25,0.08325784,0.08105651,0.08007250,0.08339252,0.07933935,0.09588196
40760.8,25,0.08325722,0.08105501,0.08007022,0.08339161,0.07933935,0.09588121
40881.1,25,0.08325618,0.08105501,0.08006477,0.08338912,0.07933935,0.09587606
41001.3,25,0.08325502,0.08105476,0.08006323,0.08338822,0.07933935,0.09587274
41121.6,25,0.08325412,0.08105476,0.08006253,0.08338817,0.07933935,0.09586972
41241.8,25,0.08325269,0.08105476,0.08005922,0.08338624,0.07933935,0.09586855
41362.0,25,0.08325036,0.08105476,0.08005876,0.08338615,0.07933935,0.09586748
41482.3,25,0.08324739,0.08105476,0.08005853,0.08338492,0.07933935,0.09586564
41602.5,25,0.08324358,0.08105473,0.08005844,0.08338220,0.07933935,0.09586411
41722.8,25,0.08323725,0.08105470,0.08005661,0.08337796,0.07933935,0.09586167
41843.0,25,0.08323118,0.08105458,0.08005654,0.08337551,0.07933935,0.09585464
41963.2,25,0.08323059,0.08105438,0.08005606,0.08336828,0.07933935,0.09584992
42083.5,25,0.08322985,0.08105436,0.08005442,0.08335922,0.07933935,0.09584603
42203.7,25,0.08322952,0.08105436,0.08005442,0.08335922,0.07933935,0.09584203
42323.9,25,0.08322887,0.08105436,0.08005442,0.08335277,0.07933935,0.09583840
42444.2,25,0.08322821,0.08105429,0.08005223,0.08335277,0.07933935,0.09583237
42564.4,25,0.08322744,0.08105429,0.08005223,0.08335115,0.07933935,0.09582851
42684.7,25,0.08322646,0.08105427,0.08005132,0.08335115,0.07933935,0.09582626
42804.9,25,0.08322570,0.08105426,0.08005132,0.08335115,0.07933935,0.09582173
42925.1,25,0.08322460,0.08105423,0.08005132,0.08335115,0.07933935,0.09581520
43045.4,25,0.08322388,0.08105422,0.08005059,0.08335115,0.07933935,0.09581248
43165.6,25,0.08322321,0.08105420,0.08005059,0.08335032,0.07933935,0.09580757
43285.9,25,0.08322288,0.08105420,0.08004855,0.08335019,0.07933935,0.09580416
43406.1,25,0.08322258,0.08105420,0.08004770,0.08335014,0.07933935,0.09580396
43526.3,25,0.08322238,0.08105420,0.08004770,0.08335008,0.07933935,0.09580304
43646.6,25,0.08322212,0.08105420,0.08004675,0.08335008,0.07933935,0.09580150
43766.8,25,0.08322180,0.08105419,0.08004652,0.08335008,0.07933935,0.09579661
43887.0,25,0.08322140,0.08105418,0.08004652,0.08335008,0.07933935,0.09579265
44007.3,25,0.08322089,0.08105418,0.08004517,0.08335008,0.07933935,0.09578922
44127.5,25,0.08322039,0.08105418,0.08004432,0.08335007,0.07933935,0.09578156
44247.8,25,0.08321988,0.08105418,0.08004299,0.08334951,0.07933935,0.09577676
44368.0,25,0.08321893,0.08105418,0.08004252,0.08334951,0.07933935,0.09576573
44488.2,25,0.08321838,0.08105418,0.08004250,0.08334814,0.07933935,0.09576336
44608.5,25,0.08321773,0.08105418,0.08004087,0.08334806,0.07933935,0.09576027
44728.7,25,0.08321686,0.08105418,0.08004003,0.08334803,0.07933935,0.09574813
44849.0,25,0.08321631,0.08105418,0.08003966,0.08334770,0.07933935,0.09574405
44969.2,25,0.08321529,0.08105418,0.08003934,0.08334770,0.07933935,0.09574125
45089.4,25,0.08321390,0.08105418,0.08003934,0.08334770,0.07933935,0.09572460
45209.7,25,0.08321254,0.08105418,0.08003925,0.08334756,0.07933935,0.09571208
45329.9,25,0.08321154,0.08105418,0.08003925,0.08334746,0.07933935,0.09570555
45450.1,25,0.08321025,0.08105418,0.08003906,0.08334745,0.07933935,0.09570264
45570.4,25,0.08320897,0.08105418,0.08003865,0.08334745,0.07933935,0.09569794
45690.6,25,0.08320769,0.08103921,0.08003842,0.08334737,0.07933935,0.09569395
45810.9,25,0.08320729,0.08103534,0.08003837,0.08334737,0.07933935,0.09569170
45931.1,25,0.08320710,0.08103534,0.08003799,0.08334726,0.07933935,0.09568863
46051.3,25,0.08320691,0.08103534,0.08003744,0.08334726,0.07933935,0.09568542
46171.6,25,0.08320675,0.08103534,0.08003646,0.08334726,0.07933935,0.09568305
46291.8,25,0.08320647,0.08103534,0.08003547,0.08334725,0.07933935,0.09567941
46412.1,25,0.08320608,0.08103534,0.08003292,0.08334721,0.07933935,0.09567548
46532.3,25,0.08320552,0.08103534,0.08002844,0.08334721,0.07933935,0.09566887
46652.5,25,0.08320486,0.08103534,0.08002093,0.08334721,0.07933935,0.09566487
46772.8,25,0.08320428,0.08103534,0.08001556,0.08334721,0.07933935,0.09565970
46893.0,25,0.08320375,0.08103534,0.08001447,0.08334721,0.07933935,0.09565473
47013.2,25,0.08320278,0.08103534,0.08001294,0.08334721,0.07933935,0.09564180
47133.5,25,0.08320177,0.08103534,0.08001294,0.08334721,0.07933935,0.09563494
47253.7,25,0.08320119,0.08103534,0.08001267,0.08334721,0.07933935,0.09563389
47374.0,25,0.08320047,0.08103534,0.08001227,0.08334721,0.07933935,0.09563250
47494.2,25,0.08319941,0.08103534,0.08001227,0.08334720,0.07933935,0.09563007
47614.4,25,0.08319899,0.08103534,0.08001198,0.08334720,0.07933935,0.09562616
47734.7,25,0.08319888,0.08103534,0.08001198,0.08334720,0.07933935,0.09562581
47854.9,25,0.08319877,0.08103534,0.08001198,0.08334719,0.07933935,0.09562465
47975.2,25,0.08319862,0.08103534,0.08001198,0.08334706,0.07933935,0.09562288
48095.4,25,0.08319839,0.08103534,0.08001178,0.08334706,0.07933935,0.09562011
48215.6,25,0.08319830,0.08103534,0.08001178,0.08334706,0.07933935,0.09561991
48335.9,25,0.08319822,0.08103533,0.08001178,0.08334706,0.07933935,0.09561991
48456.1,25,0.08319814,0.08103533,0.08001178,0.08334706,0.07933935,0.09561982
48576.3,25,0.08319775,0.08103532,0.08001178,0.08334706,0.07933935,0.09561930
48696.6,25,0.08319743,0.08103531,0.08001176,0.08334702,0.07933935,0.09561834
48816.8,25,0.08319704,0.08103529,0.08001169,0.08334701,0.07933935,0.09561706
48937.1,25,0.08319641,0.08103528,0.08001169,0.08334701,0.07933935,0.09561223
49057.3,25,0.08319556,0.08103524,0.08001169,0.08334701,0.07933935,0.09560943
49177.5,25,0.08319486,0.08103518,0.08001169,0.08334701,0.07933935,0.09560346
49297.8,25,0.08319422,0.08103508,0.08001168,0.08334699,0.07933935,0.09559979
49418.0,25,0.08319344,0.08103497,0.08001168,0.08334699,0.07933935,0.09559441
49538.3,25,0.08319271,0.08103474,0.08001168,0.08334699,0.07933935,0.09558602
49658.5,25,0.08319172,0.08103444,0.08001168,0.08334698,0.07933935,0.09558006
49778.7,25,0.08319034,0.08103377,0.08001168,0.08334698,0.07933935,0.09556674
49899.0,25,0.08318866,0.08103323,0.08001168,0.08334698,0.07933935,0.09556204
50019.2,25,0.08318675,0.08103210,0.08001167,0.08334698,0.07933935,0.09556116
50139.4,25,0.08318473,0.08103063,0.08001167,0.08334698,0.07933935,0.09555588
50259.7,25,0.08318411,0.08102789,0.08001166,0.08334698,0.07933935,0.09555226
50379.9,25,0.08318333,0.08102586,0.08001166,0.08334698,0.07933935,0.09554687
50500.2,25,0.08318231,0.08102042,0.08001166,0.08334698,0.07933935,0.09554324
50620.4,25,0.08318151,0.08101553,0.08001166,0.08334698,0.07933935,0.09554011
50740.6,25,0.08318006,0.08101131,0.08001166,0.08334698,0.07933935,0.09551856
50860.9,25,0.08317899,0.08100959,0.08001164,0.08334698,0.07933935,0.09550798
50981.1,25,0.08317780,0.08100906,0.08001162,0.08334698,0.07933935,0.09549145
51101.4,25,0.08317717,0.08100868,0.08001161,0.08334698,0.07933935,0.09548526
51221.6,25,0.08317608,0.08100732,0.08001154,0.08334698,0.07933935,0.09547672
51341.8,25,0.08317479,0.08100521,0.08001145,0.08334698,0.07933935,0.09546214
51462.1,25,0.08317409,0.08100259,0.08001122,0.08334698,0.07933935,0.09545991
51582.3,25,0.08317341,0.08100033,0.08001092,0.08334698,0.07933935,0.09545147
51702.5,25,0.08317289,0.08100033,0.08001037,0.08334698,0.07933935,0.09545147
51822.8,25,0.08317248,0.08100033,0.08000964,0.08334698,0.07933935,0.09545030
51943.0,25,0.08317203,0.08100033,0.08000905,0.08334698,0.07933935,0.09544913
52063.3,25,0.08317137,0.08100032,0.08000863,0.08334698,0.07933935,0.09544882
52183.5,25,0.08317094,0.08100032,0.08000804,0.08334698,0.07933935,0.09544720
52303.7,25,0.08317059,0.08100032,0.08000634,0.08334698,0.07933935,0.09544714
52424.0,25,0.08317038,0.08100032,0.08000466,0.08334698,0.07933935,0.09544691
52544.2,25,0.08317003,0.08100032,0.08000290,0.08334698,0.07933935,0.09544691
52664.5,25,0.08316976,0.08100032,0.07999933,0.08334698,0.07933935,0.09544574
52784.7,25,0.08316957,0.08100031,0.07999617,0.08334698,0.07933935,0.09544497
52904.9,25,0.08316931,0.08100031,0.07999617,0.08334698,0.07933935,0.09543975
53025.2,25,0.08316907,0.08100031,0.07999562,0.08334698,0.07933935,0.09543577
53145.4,25,0.08316871,0.08100031,0.07999517,0.08334698,0.07933935,0.09542866
53265.6,25,0.08316843,0.08100031,0.07999515,0.08334698,0.07933935,0.09542382
53385.9,25,0.08316807,0.08100031,0.07999503,0.08334698,0.07933935,0.09541720
53506.1,25,0.08316759,0.08100031,0.07999481,0.08334698,0.07933935,0.09541104
53626.4,25,0.08316708,0.08100031,0.07999402,0.08334698,0.07933935,0.09540223
53746.6,25,0.08316679,0.08100031,0.07999378,0.08334698,0.07933935,0.09539797
53866.8,25,0.08316667,0.08100031,0.07999356,0.08334698,0.07933935,0.09539641
53987.1,25,0.08316625,0.08100031,0.07999328,0.08334698,0.07933935,0.09538958
54107.3,25,0.08316536,0.08100031,0.07999276,0.08334698,0.07933935,0.09537335
54227.6,25,0.08316493,0.08100031,0.07999149,0.08334690,0.07933935,0.09536553
54347.8,25,0.08316460,0.08100031,0.07998968,0.08334690,0.07933935,0.09536161
54468.0,25,0.08316415,0.08100031,0.07998968,0.08334690,0.07933935,0.09535442
54588.3,25,0.08316392,0.08100031,0.07998968,0.08334690,0.07933935,0.09535225
54708.5,25,0.08316359,0.08100031,0.07998968,0.08334690,0.07933935,0.09534541
54828.7,25,0.08316317,0.08100031,0.07998952,0.08334687,0.07933935,0.09533720
54949.0,25,0.08316283,0.08100031,0.07998952,0.08334687,0.07933935,0.09533041
55069.2,25,0.08316261,0.08100031,0.07998952,0.08334687,0.07933935,0.09532716
55189.5,25,0.08316246,0.08100031,0.07998947,0.08334686,0.07933935,0.09532463
55309.7,25,0.08316223,0.08100031,0.07998947,0.08334686,0.07933935,0.09532026
55429.9,25,0.08316217,0.08100031,0.07998947,0.08334686,0.07933935,0.09531926
55550.2,25,0.08316199,0.08100031,0.07998945,0.08334686,0.07933935,0.09531618
55670.4,25,0.08316172,0.08100031,0.07998942,0.08334686,0.07933935,0.09531035
55790.7,25,0.08316160,0.08100031,0.07998942,0.08334686,0.07933935,0.09530980
55910.9,25,0.08316147,0.08100031,0.07998942,0.08334686,0.07933935,0.09530979
56031.1,25,0.08316133,0.08100031,0.07998936,0.08334686,0.07933935,0.09530979
56151.4,25,0.08316120,0.08100031,0.07998933,0.08334686,0.07933935,0.09530979
56271.6,25,0.08316113,0.08100031,0.07998933,0.08334686,0.07933935,0.09530979
56391.8,25,0.08316108,0.08100031,0.07998933,0.08334686,0.07933935,0.09530962
56512.1,25,0.08316097,0.08100031,0.07998933,0.08334686,0.07933935,0.09530907
56632.3,25,0.08316090,0.08100031,0.07998933,0.08334686,0.07933935,0.09530891
56752.6,25,0.08316081,0.08100031,0.07998932,0.08334686,0.07933935,0.09530887
56872.8,25,0.08316074,0.08100031,0.07998932,0.08334686,0.07933935,0.09530886
56993.0,25,0.08316069,0.08100031,0.07998931,0.08334686,0.07933935,0.09530885
57113.3,25,0.08316056,0.08100031,0.07998931,0.08334686,0.07933935,0.09530876
57233.5,25,0.08316011,0.08100031,0.07998930,0.08334686,0.07933935,0.09530670
57353.8,25,0.08315950,0.08100031,0.07998923,0.08334686,0.07933935,0.09530393
57474.0,25,0.08315893,0.08100031,0.07998905,0.08334686,0.07933935,0.09530183
57594.2,25,0.08315778,0.08100031,0.07998878,0.08334686,0.07933935,0.09529904
57714.5,25,0.08315646,0.08100031,0.07998836,0.08334686,0.07933935,0.09529735
57834.7,25,0.08315554,0.08100031,0.07998798,0.08334685,0.07933935,0.09529662
57954.9,25,0.08315345,0.08100031,0.07995710,0.08334685,0.07933935,0.09529567
58075.2,25,0.08315194,0.08100030,0.07995710,0.08334684,0.07933935,0.09529468
58195.4,25,0.08315041,0.08100030,0.07995710,0.08334683,0.07933935,0.09529173
58315.7,25,0.08314800,0.08100030,0.07995710,0.08334683,0.07933935,0.09528489
58435.9,25,0.08314501,0.08100030,0.07995710,0.08334683,0.07933935,0.09527875
58556.1,25,0.08314192,0.08100028,0.07995710,0.08334682,0.07933935,0.09526993
58676.4,25,0.08313893,0.08100026,0.07995710,0.08334682,0.07933935,0.09526533
58796.6,25,0.08313670,0.08100019,0.07995710,0.08334681,0.07933935,0.09526198
58916.9,25,0.08313372,0.08100002,0.07995710,0.08334678,0.07933935,0.09525841
59037.1,25,0.08313238,0.08099966,0.07995710,0.08334678,0.07933935,0.09525841
59157.3,25,0.08313197,0.08099885,0.07995710,0.08334671,0.07933935,0.09525623
59277.6,25,0.08313016,0.08099803,0.07995710,0.08334671,0.07933935,0.09524249
59397.8,25,0.08312874,0.08099801,0.07995710,0.08334661,0.07933935,0.09522414
59518.0,25,0.08312766,0.08099800,0.07995709,0.08334657,0.07933935,0.09521451
59638.3,25,0.08312569,0.08099800,0.07995709,0.08334657,0.07933935,0.09519406
59758.5,25,0.08312408,0.08099800,0.07995709,0.08334656,0.07933935,0.09517496
59878.8,25,0.08312209,0.08099800,0.07995708,0.08334654,0.07933935,0.09516749
59999.0,25,0.08311924,0.08099800,0.07995708,0.08334654,0.07933935,0.09516749
