eval,n_active,mean_best,median_best,p25_best,p75_best,min_best,max_best
22798.2,9,0.19827555,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
22868.5,9,0.19827188,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
22938.9,9,0.19825763,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23009.3,9,0.19825566,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23079.6,9,0.19825458,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23150.0,9,0.19825397,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23220.4,9,0.19825361,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23290.7,9,0.19825358,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23361.1,9,0.19825356,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23431.5,9,0.19825356,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23501.8,9,0.19825356,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23572.2,9,0.19825211,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23642.5,9,0.19824949,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23712.9,9,0.19824797,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23783.3,9,0.19824626,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23853.6,9,0.19824620,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23924.0,9,0.19824614,0.09790742,0.09622749,0.10272650,0.08256231,1.00000000
23994.4,8,0.21099840,0.09949949,0.09493864,0.10671588,0.08256231,1.00000000
24064.7,8,0.21099801,0.09949949,0.09493786,0.10671588,0.08256231,1.00000000
24135.1,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24205.5,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24275.8,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24346.2,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24416.6,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24486.9,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24557.3,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24627.7,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24698.0,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24768.4,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24838.7,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24909.1,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
24979.5,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
25049.8,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
25120.2,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
25190.6,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
25260.9,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
25331.3,8,0.21099800,0.09949949,0.09493785,0.10671588,0.08256231,1.00000000
25401.7,8,0.10991628,0.09949949,0.09493785,0.10671588,0.08256231,0.19134621
25472.0,8,0.10835671,0.09949949,0.09493785,0.10671588,0.08256231,0.17886966
25542.4,8,0.10717797,0.09949949,0.09493785,0.10671588,0.08256231,0.16943978
25612.8,8,0.09866717,0.09949949,0.09493785,0.10169661,0.08256231,0.11868400
25683.1,8,0.09815173,0.09763850,0.09483304,0.10150029,0.08256231,0.11868400
25753.5,8,0.09814716,0.09763850,0.09480561,0.10150029,0.08256231,0.11868400
25823.9,8,0.09814494,0.09763850,0.09479227,0.10150029,0.08256231,0.11868400
25894.2,7,0.10036985,0.09790742,0.09726841,0.10190903,0.08764265,0.11868400
25964.6,7,0.10021080,0.09790742,0.09671172,0.10190903,0.08764265,0.11868400
26034.9,7,0.10019563,0.09790742,0.09665863,0.10190903,0.08764265,0.11868400
26105.3,7,0.10017123,0.09790742,0.09657325,0.10190903,0.08764265,0.11868400
26175.7,7,0.10016875,0.09790742,0.09656455,0.10190903,0.08764265,0.11868400
26246.0,7,0.10016757,0.09790742,0.09656042,0.10190903,0.08764265,0.11868400
26316.4,7,0.10016703,0.09790742,0.09655853,0.10190903,0.08764265,0.11868400
26386.8,7,0.10016678,0.09790742,0.09655768,0.10190903,0.08764265,0.11868400
26457.1,7,0.10016675,0.09790742,0.09655757,0.10190903,0.08764265,0.11868400
26527.5,7,0.09998144,0.09790742,0.09590899,0.10190903,0.08764265,0.11868400
26597.9,7,0.09996914,0.09790742,0.09586591,0.10190903,0.08764265,0.11868400
26668.2,7,0.09996366,0.09790742,0.09584676,0.10190903,0.08764265,0.11868400
26738.6,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
26809.0,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
26879.3,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
26949.7,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27020.1,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27090.4,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27160.8,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27231.2,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27301.5,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27371.9,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27442.2,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27512.6,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27583.0,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27653.3,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27723.7,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27794.1,6,0.09684361,0.09763850,0.09508535,0.10029552,0.08764265,0.10272650
27864.4,6,0.09683783,0.09763850,0.09508535,0.10029552,0.08764265,0.10269184
27934.8,6,0.09683416,0.09763850,0.09508535,0.10029552,0.08764265,0.10266979
28005.2,6,0.09683310,0.09763850,0.09508535,0.10029552,0.08764265,0.10266343
28075.5,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28145.9,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28216.3,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28286.6,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28357.0,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28427.4,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28497.7,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28568.1,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28638.4,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28708.8,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28779.2,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28849.5,5,0.09661823,0.09736958,0.09432394,0.10109156,0.08764265,0.10266343
28919.9,4,0.09719180,0.09923057,0.09493785,0.10148453,0.08764265,0.10266343
28990.3,4,0.09719180,0.09923057,0.09493785,0.10148453,0.08764265,0.10266343
29060.6,4,0.09719180,0.09923057,0.09493785,0.10148453,0.08764265,0.10266343
29131.0,4,0.09719180,0.09923057,0.09493785,0.10148453,0.08764265,0.10266343
29201.4,4,0.09719180,0.09923057,0.09493785,0.10148453,0.08764265,0.10266343
29271.7,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29342.1,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29412.5,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29482.8,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29553.2,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29623.6,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29693.9,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29764.3,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29834.6,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29905.0,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
29975.4,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30045.7,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30116.1,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30186.5,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30256.8,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30327.2,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30397.6,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30467.9,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30538.3,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30608.7,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30679.0,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30749.4,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30819.8,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30890.1,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
30960.5,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
31030.8,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
31101.2,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
31171.6,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
31241.9,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
31312.3,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
31382.7,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
31453.0,3,0.09536793,0.09736958,0.09250611,0.09923057,0.08764265,0.10109156
31523.4,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
31593.8,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
31664.1,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
31734.5,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
31804.9,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
31875.2,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
31945.6,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32016.0,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32086.3,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32156.7,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32227.0,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32297.4,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32367.8,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32438.1,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32508.5,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32578.9,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32649.2,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32719.6,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32790.0,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32860.3,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
32930.7,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33001.1,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33071.4,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33141.8,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33212.2,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33282.5,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33352.9,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33423.2,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33493.6,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33564.0,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33634.3,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33704.7,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33775.1,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33845.4,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33915.8,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
33986.2,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
34056.5,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
34126.9,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
34197.3,2,0.09436711,0.09436711,0.09100488,0.09772933,0.08764265,0.10109156
34267.6,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34338.0,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34408.4,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34478.7,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34549.1,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34619.4,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34689.8,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34760.2,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34830.5,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34900.9,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
34971.3,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
35041.6,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
35112.0,1,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265,0.08764265
