car_size,car_width,car_len,ramp_angle,front_bumper_length,wind_screen_x,wind_screen_z,side_mirrors_x,side_mirrors_z,rear_window_x,rear_window_z,trunklid_angle,trunklid_x,trunklid_z,diffusor_angle,car_green_house_angle,car_front_hood_angle,car_air_intake_angle,tires_diameter,tires_width
1.038752840926369547e+00,1.391150592882736681e-02,-3.388075442561669370e-02,-3.185721204639950344e+00,1.717821606837517667e-02,6.947857199729512434e-03,1.878233668165173176e-02,4.804792613395568457e-02,4.650605481047200007e-02,3.351386607908594939e-02,3.944564169346864713e-02,-7.304883279573544996e+00,2.251391327586756141e-02,-8.760906872312027027e-03,3.532397472597155641e+00,4.828520785112937475e+00,-6.635141266385673475e+00,-7.998245095285048123e+00,7.703483143996580837e-03,-2.845440989184728348e-03
9.031300384346189203e-01,3.650865976584155570e-02,2.050656136848923172e-02,-5.967827799580248893e+00,-5.228611648166212739e-02,-1.672930476993829407e-02,2.695201518352932646e-02,6.777729409679598971e-03,-2.482577316259858627e-02,-8.017421993028496507e-03,5.462652326800529479e-03,6.799990397617973414e+00,4.214811650207039850e-02,2.845536542854062989e-02,3.819709297701717077e+00,2.868162318141923350e+00,-3.206550330224093415e+00,3.161691277580995774e+00,9.083039833160519091e-03,-1.051996671251672483e-02
8.848907368504422832e-01,2.972498360955760921e-02,9.989425883990241117e-02,-6.972560763968497000e+00,-7.356872161205396665e-03,-4.641581567772913586e-02,4.449824300487791040e-02,-1.896062506315584692e-02,-2.709827605927792732e-02,-2.923512689873374384e-02,-3.734261558137640796e-02,-2.126918339777823519e-01,-1.244318630966464306e-02,2.076797597201439360e-02,4.803605516009348264e-01,3.432035496824839882e+00,-7.659945538299748335e+00,1.779997916668270008e+00,-2.621855414644993013e-03,7.886731891008046114e-05
8.982142076795620600e-01,4.463280732080138202e-02,-9.245204280515691153e-02,-7.569731722427754050e+00,-8.486251063303854036e-02,-4.451893371482258666e-02,2.471357558314790648e-02,-4.713490703347891775e-02,1.399516327945965477e-02,2.915238777207976306e-02,3.739713863508044300e-02,-5.652868534889908148e+00,4.558255811275754854e-02,3.989706987630961543e-02,-9.958180418680129264e-02,7.174417383369542378e+00,-3.637738894677157830e+00,7.330574155131273528e+00,-4.025539532676944074e-03,-8.047828996683315667e-03
1.076096170859190071e+00,-8.612264390584570273e-02,-5.062587968896675034e-02,-4.506343680492104653e+00,-7.514579941745930247e-02,2.780576789461239318e-02,1.804355659429343617e-02,-1.692408654072335983e-02,4.973948317355697535e-02,5.210664773672588068e-03,-3.618445547443201182e-02,-1.885299462711186536e+00,4.504924243029317932e-02,-6.436833608835144938e-03,4.730171817153888014e+00,7.259384320430534387e+00,-5.171695545147500184e+00,7.023465403089600656e+00,-8.716812271511633486e-03,-1.268044695804970354e-02
8.689311350187030047e-01,2.337171891191691664e-02,9.188409413268081027e-02,2.434218554855380745e+00,1.359297980318893706e-02,-3.649731119577001581e-02,8.954787873780331586e-03,-4.093157634465968697e-02,-2.345752911878932340e-02,3.428321000677975183e-02,-1.143844868711160062e-02,6.457384353310887448e+00,3.264311697201811857e-02,-1.276771323700211930e-02,7.606759234584504981e+00,6.128309821969011750e+00,1.802489300727838639e-01,4.350940767279341870e+00,6.800615534494481099e-03,-8.246603114529795289e-03
1.187292121096306996e+00,5.417408381505225967e-02,-6.723189267657843360e-02,-3.258121396050848162e+00,-6.351437288225589284e-02,-1.293511271477317676e-02,3.996475693479382973e-02,3.816391043493592983e-02,-1.694952228513085801e-02,-3.715026434035431646e-02,1.947438181071628471e-02,-9.092672848703049482e-01,-4.312955549565943708e-02,4.086392496792633222e-02,-8.974497194823030100e-01,7.021886590451149601e+00,1.533195308905259679e+00,-7.180829693463467223e+00,-6.194327083603318185e-04,3.735452348342882534e-03
8.636683608175400595e-01,-9.508716699068259226e-02,9.108350791268135516e-02,1.680657698197521199e+00,6.585275045308713882e-02,-1.736031809114313429e-02,-7.226776854189466415e-03,-3.069485632947210885e-02,-8.490674612034454505e-04,2.151132050877137269e-02,3.774879536058274587e-02,-2.116412472081638185e+00,2.755465226941927748e-02,3.168040487118417570e-02,7.274767856450871761e+00,3.860379474023169166e+00,-2.572510588758628813e+00,7.178042037113835150e+00,1.054626577561013946e-02,1.262572852662215139e-02
8.891800921557896364e-01,-8.747057038438399434e-02,7.344663055268904617e-02,2.829299591495983535e+00,-4.227606007949327727e-02,4.938476755761778136e-02,-4.524104866570691219e-02,1.587647721237174514e-02,-3.864603254237341384e-02,-2.668473173517087529e-02,4.384937360042907850e-02,-1.130995122430871191e-01,3.523159273774600919e-02,-3.036431088520681609e-02,5.764836125024066504e+00,1.304813242574468291e+00,-5.888454082231101339e+00,6.237050064667631233e+00,-9.702010459295817152e-03,3.178595281984348403e-03
9.514575089720189727e-01,-1.173090936754697666e-02,-2.891951762660731340e-02,4.292054972428278603e+00,-5.357842006770603682e-02,3.226883310188710663e-02,-4.199395430376399313e-02,-1.864566500215902867e-02,-2.510660105139188650e-02,-1.378800402005418008e-02,3.445938589770911054e-02,-7.261130209577180139e+00,-3.859376620651924772e-02,3.118693618345616536e-03,6.291141148203479361e+00,7.241458994371768654e+00,7.070804146231250087e+00,-7.192897008330973563e+00,1.185507967629951566e-02,-2.872832978839418017e-03
1.078619889963702061e+00,6.567204423496655896e-02,6.868911352708201301e-02,-1.313477455060905186e-01,-4.848710508323588603e-02,4.416337298189310090e-02,-1.679042071323882251e-02,-4.490030817202718405e-02,-2.947804476578628347e-02,-4.822656435285706256e-02,-1.479947423749983226e-02,-2.842934794857541192e-01,-3.033559848952632754e-02,4.351199667724954534e-02,-4.781302614034007803e+00,-7.636512794555905259e-01,-3.278258463770015396e+00,-7.102399236260746207e+00,-1.215286474228225409e-02,-1.165551212803736525e-02
1.054566686504283757e+00,1.257423790230094429e-02,-7.576385966453516585e-02,-1.761910288117505274e-01,-7.477634779047731550e-02,3.057362638695441948e-02,-5.999134296552355305e-03,3.476021430716301486e-02,1.284833864201058440e-02,-2.824580395871866337e-02,-3.077038920013543122e-02,5.720352506253661318e+00,2.643385167978413997e-02,4.475348932555744952e-02,6.438280815947003077e+00,-3.179857647593454573e+00,-4.632065150262000941e+00,-3.466600298574473271e+00,-7.437330301171270024e-03,-1.435871036340257215e-03
1.166070355181710427e+00,5.711614794399552664e-02,-4.349379489849969360e-02,5.828643175831626166e+00,1.151573173516984294e-02,1.877095949784010620e-03,-5.410820174899202972e-03,-3.182673566695247425e-02,3.068070552724842803e-02,-2.630085370329409214e-02,4.808243874885630154e-02,-6.166496430941727169e+00,1.746108711563468252e-02,-3.160099460474664890e-02,1.730121526132297305e+00,-2.593331790933341097e+00,6.361039248596593865e+00,7.868873003111659159e+00,-4.327617745460785731e-03,-1.421705251495325104e-02
8.815458476741079297e-01,-4.012149523734989676e-02,-5.114030652357340334e-03,-2.887685687706955662e-01,-7.968470557762935558e-02,8.180788076980305412e-03,2.002344113726604868e-02,-1.907178367692216256e-02,4.873202837714318836e-02,-5.412475918174938783e-03,-2.122611606305382578e-02,5.064431854150493351e+00,2.717068279546867859e-02,-1.545163676479684861e-02,-5.438366348300545994e+00,-1.401705546369342414e+00,-6.078711252068432103e+00,8.442047937261101254e-01,5.383354694689394468e-03,1.850931612293934408e-04
1.061424672751966503e+00,-3.299472643198922417e-02,2.081977277972615892e-02,5.760301744940417024e+00,1.528352624061721232e-02,1.837709564548919983e-02,8.544394723070558584e-03,-7.284208636034392170e-04,3.261822386079187008e-02,3.634080686001248117e-02,-2.754503094099821844e-02,-6.056294512737849800e+00,8.024752321914629949e-03,2.481756258639938872e-02,3.487177837982363471e+00,-1.275951182108336468e+00,-1.066715190280717707e+00,5.579562287502763951e-01,3.484214853975283951e-03,8.614532683417833875e-03
1.101762743103045006e+00,9.991305040821199523e-03,-4.385323857638243755e-02,-4.923658681012517135e+00,-8.828332459277883626e-02,-3.322086528156990848e-02,-5.164014513635885317e-03,2.214690827728117706e-02,2.459022154623619061e-02,3.667704669086711833e-02,-4.029777903785289328e-02,7.408484671705515723e+00,-1.596119172668747366e-02,2.097711873745576605e-02,-4.561197055834893987e+00,-7.400434195596419684e+00,4.674639831539090906e+00,6.415174622893292877e+00,-3.242769189488538956e-03,2.374702577970965595e-03
1.174305075156508726e+00,-6.859712809831680635e-02,1.073432337918749091e-02,-6.663710658120306718e+00,6.953482885180134465e-02,3.725828590484185632e-02,2.623993913308908521e-02,-6.757816581225289942e-04,-4.729765323463530624e-03,1.314353886948838035e-02,-1.016796915217341862e-02,-2.218987219090658769e+00,-1.718097914972973456e-02,4.103084416700666925e-02,2.839405411022616121e+00,-7.838695515112506840e+00,-4.191499057467348521e+00,-4.582075175325149630e+00,-6.727946253504028806e-03,1.129226253432693422e-02
9.134238650670096771e-01,2.971402117510679730e-02,-1.861123270646383721e-02,-6.859615627737465360e+00,3.713429792168601584e-02,-4.327792313109029426e-02,2.461487182634169990e-03,-1.911019984946435088e-02,-2.884707701129705232e-02,4.967801888765678575e-02,-4.942299766002779260e-03,-5.034268122390280098e+00,-5.556443257331213081e-03,8.595786432496609064e-03,-3.618437967207523087e+00,2.054889786126919304e+00,-5.070833965343435779e+00,6.831948529825044858e-01,-2.776017344880985296e-03,3.790261858997300004e-03
1.153408497877860039e+00,5.831442123750912865e-02,8.428772072452594966e-02,2.506237992192167141e+00,5.170795086693233400e-02,-1.228257529393850245e-02,3.900479594935746253e-02,-6.044060193142519744e-03,9.048747454261929501e-03,4.448149163550417506e-02,3.318131333814683392e-02,-2.762033626464182490e+00,1.188538813643939818e-02,-1.006894491377197109e-02,-9.484293118972946246e-01,-7.243154723507339909e+00,4.314028270352274319e+00,-4.107910804599409715e+00,-5.800520902146274332e-03,1.480466885498522497e-02
1.094639179477327806e+00,-7.102262644330244179e-02,-2.994429068113063641e-03,2.253472842604766768e+00,-6.299958941499506082e-02,-1.817152435157295270e-02,-3.182423921804365674e-03,-4.334904314519552604e-02,2.263865861358706211e-02,-2.218642304772337065e-02,9.319219247486763835e-03,-4.754642277946523166e+00,-1.264938734016003707e-02,3.182076210463871679e-02,-5.216203044936476019e+00,-6.835669489196531501e+00,-6.692643378912727314e+00,-4.873295685261940235e+00,2.118412259946734350e-03,7.593854624175895573e-03
1.050141208237688861e+00,8.421679008848986792e-02,-4.315387363277700672e-02,1.686939371869121018e+00,6.276933625545530471e-02,1.589713567184942999e-02,-8.962333479112863377e-03,2.326630621184098968e-02,4.327684900745316920e-02,-1.586186365234685397e-02,-4.984580316340433970e-02,-4.033707292978645498e+00,-4.383577497999852080e-02,1.966305589972104639e-02,-1.500977513767264071e+00,-4.637093052797901294e+00,6.320894597259050229e+00,3.126788126675437596e+00,7.253788068131846248e-03,-5.270636717195503057e-03
1.101329254050121165e+00,-6.891347109485471134e-02,-1.223408765696967770e-02,7.692118669598350778e+00,-9.387256500786558822e-02,4.200650441698600135e-02,2.538823296570842658e-02,-2.313944331304928007e-02,-1.509727808615631689e-02,6.031533836169590546e-03,-4.332388626795175002e-02,7.997116458924985238e+00,-2.556411604630368095e-03,-1.433768009686155198e-02,-4.709937607355374922e+00,4.875982849252125106e-02,-6.231658959803501929e+00,9.649954474515194391e-01,8.073272231273083410e-04,-1.217754884733974335e-02
1.161743194643411359e+00,4.480033799174393261e-02,1.928202055963694483e-02,-6.698597535719356344e+00,3.680899052506256264e-02,-2.538337847063733277e-02,4.438182612177933584e-02,-4.510482389070602505e-02,3.048381044247282234e-02,-2.984518940479640239e-02,4.037756001721480581e-02,-6.393239185697895621e+00,1.997935454801220978e-02,-1.593074072966632615e-02,5.784589215170310439e+00,3.655037192923792588e+00,-1.155496603162388780e+00,6.152562580510899437e+00,1.242932250057181970e-04,-1.479638186564288457e-02
1.167992317851837880e+00,-7.036027361948844761e-02,7.352687178330458151e-03,-5.102395656324334894e+00,2.918854890819569392e-02,-2.092790501561854477e-02,-1.573678672652452371e-02,-2.043903794200545646e-02,-3.292552766089021365e-02,1.902203996276771725e-02,2.326247726182346931e-02,5.833422862343333293e+00,2.661259965659912297e-02,3.570266811391402395e-02,-2.594080627712786580e+00,-2.408306719557627318e+00,5.613308013332872548e+00,-4.361166952529524465e+00,-5.397767700868401006e-03,-1.719230241985255161e-03
8.337041555748579968e-01,-8.316211517588459334e-02,8.063235036056287663e-02,-8.639898954814970722e-01,8.338882990973581211e-02,2.484111042730066665e-02,4.678406413900813854e-02,1.094091476455873180e-02,7.028005585555593959e-03,2.773265144764663903e-02,8.205283558613739314e-03,-6.348133485573915991e+00,-2.287560046217684828e-02,1.301906316686161913e-03,4.224487031932882886e+00,-3.482802745086489793e+00,-4.727782619774195894e+00,-3.887571713713295907e-01,-9.916897978371986763e-03,7.797420818228949224e-03
1.060205498715603545e+00,-5.775821459798056307e-02,-5.738097054621223159e-02,-3.183253472819238539e+00,-7.770485472344056121e-02,-1.564768344230304392e-02,1.178205692358370860e-02,1.146799410569832034e-03,3.583288503830212024e-02,4.996878235506978239e-02,-1.250350458411630949e-02,6.273787164677276706e+00,-8.177538700454220488e-04,2.290427599824793048e-02,2.857837558781037401e+00,-6.305393587911112263e-02,6.670195125850193918e+00,3.653528812328577402e+00,-4.730281726621094265e-03,-7.920758228264497547e-03
1.039236464018993056e+00,-8.018378833620838642e-02,-2.360789020916272130e-02,5.635398457230076374e+00,1.276917951492947956e-02,3.234304169446176880e-02,-4.735063000042938341e-02,1.669827502627704852e-02,1.468725207058850513e-02,1.521042577577914889e-02,4.800393888292102396e-02,-7.740548045741295624e-01,-3.056618341383918885e-02,3.782594849010777194e-02,5.150384173200819760e+00,-1.564107813360926968e+00,7.769892176799727324e+00,7.295920750363245944e+00,3.856554962208652917e-03,-1.078268577938373829e-02
1.140985614001009285e+00,-5.951328738256281281e-02,9.041697507829046798e-02,1.386495019241378301e+00,-6.882248350943787063e-02,-2.974345630211726321e-03,4.173867627604291308e-02,-2.938876349608535860e-02,3.628864041059498557e-03,-6.830381613499317273e-03,3.255757773111700448e-02,-2.102188595842832797e+00,2.334027385544980293e-03,-7.134806663838498542e-03,-5.041387545490065847e+00,4.317177318085327897e+00,-2.447137140581880033e+00,-2.031685233706106430e-01,1.111428263645317625e-02,-2.039995037069228939e-03
1.039543416809704635e+00,-8.708245353333074479e-03,6.104245580985606656e-02,6.938852056326387796e+00,7.293851312742508086e-02,-4.247793231602273872e-02,2.513732438963901805e-02,-3.380763287292143371e-02,-1.947877612287703120e-02,2.068847497381799683e-02,3.835564468667666815e-02,8.476064017988722554e-01,-1.426338542889778183e-02,-3.783665815457999682e-02,-1.831219094617804188e-01,-5.127967807860962068e+00,6.646102814117556434e+00,1.082929129587775208e-01,-7.881175616230839606e-03,3.934406514182871295e-03
9.723903866002319152e-01,-6.334581568839481314e-03,7.149522357877824419e-02,-2.124664285054407742e+00,1.014510276890823182e-02,-4.347020667261546761e-02,2.815435434484059307e-02,1.298556622748826828e-02,2.634741455560182799e-04,2.503933202756956911e-02,2.704335654313785864e-02,3.024440144623717686e+00,-1.735395969197810889e-02,4.043952614331057516e-02,-2.210731538430271925e+00,5.506742960934390752e+00,-3.470317905386099966e-01,3.175292147350562644e+00,7.261745252591716646e-03,4.733350606048809112e-03
9.288726993730751502e-01,4.665329841187706994e-02,-5.553125476927907311e-02,4.874485772125757066e+00,-4.796587512187255875e-02,-2.714619195269287952e-02,1.540897546583261390e-02,4.354767178943183548e-02,-4.195625854489977435e-02,1.225122861209081149e-02,3.940419012854748382e-02,-6.240646408029581593e+00,3.890776465097424419e-03,1.191974382227236479e-02,-1.711916355238026100e+00,-4.724950647825508554e+00,2.473736779596118041e+00,-4.606481172654568468e+00,8.278952405187790450e-03,-4.291523585358697490e-04
1.101855627197520171e+00,7.900911581470662637e-02,7.468946769102638439e-02,-4.184167307327284036e+00,1.015503855933570787e-02,4.758429026360570802e-02,-4.042205818061948147e-02,-2.793887699978396880e-02,1.446885637987069262e-02,-3.449451737511675942e-03,1.663517039855709478e-02,7.663756975172621111e+00,3.145646823800865577e-02,4.744143319319331364e-02,-6.025576232691516765e+00,5.429219448247238233e+00,-4.826095327168955507e+00,-5.258611544548584149e+00,1.925861143592437486e-03,-5.488550488120448601e-03
8.166461469058390321e-01,-1.572672219816431682e-02,3.485763325920163136e-02,5.407312791870040769e+00,4.202110759092253511e-02,4.149168897205206263e-02,-2.282866093453135570e-02,-1.036584362159510830e-03,-6.997981872541761406e-03,-2.809526913483142985e-03,3.807062798561644534e-02,-2.296076319018805378e+00,-6.201594225628992429e-03,3.036517310611068499e-02,-1.989000919324498184e+00,-3.627999092949636406e+00,-6.662089941620745748e+00,3.573350480249517958e+00,-1.263850987865438452e-02,3.584012382153018567e-03
1.034060085625609471e+00,-9.304472096320065555e-02,-4.031956543928903042e-02,2.893111055764052253e+00,3.466566122387826354e-02,-4.743777290979056538e-02,-2.833550348181625156e-02,-4.894674768665216447e-03,-7.210305351077819780e-03,-9.198053109128113969e-03,2.136134745508516675e-02,7.110842584628972673e+00,3.969248671289556107e-02,3.808750052694222232e-02,7.582664314806560668e+00,4.725308248099048924e+00,7.828741310930890762e+00,5.598397184950938410e+00,-1.107796218776621426e-02,1.402371076340578823e-02
9.997863053916790088e-01,6.309125674977239528e-02,-8.154217367162688856e-02,-4.193063254126393247e+00,-4.526983621459750723e-02,2.138392614876208353e-02,-1.663324110663127325e-02,-1.606834281368509781e-02,1.829110062310908280e-02,1.832652042893861966e-02,4.261671996622130865e-02,-4.164624571062530478e+00,7.841398113754186050e-03,-2.184191992730961929e-02,5.909903907780805099e+00,2.563010132153245024e+00,-6.776493957113736144e-01,-5.172942569081692810e+00,1.105668115926482405e-02,7.735825236358791906e-03
1.182429641943430809e+00,-9.074717981851576631e-02,3.437287152814122448e-02,1.409350511110551096e+00,1.042865379217408628e-02,-1.196148018214014674e-03,1.853376561316934235e-02,1.530167504079249507e-02,3.530355510537316888e-02,-3.262159947056188225e-02,-4.890870782400228572e-02,-5.498988682982069776e+00,-3.067317140085398450e-02,4.797596322779273947e-02,-1.516964765348873811e+00,-2.392948864844299806e-01,-4.569971289470265319e+00,-7.593004445191244400e+00,-7.689764848395905586e-03,1.492453729855327052e-02
8.740236147405037181e-01,2.071769576362343657e-02,6.417274328324346078e-02,3.764754585566020495e+00,-1.775031499542294167e-02,-1.725861098522899623e-02,2.784869459843561379e-03,2.427334371713028849e-02,4.497528361210582915e-02,3.374914466856569761e-02,-4.815059494588669331e-02,-3.011968474839948229e+00,-2.914024065684088852e-02,-3.176519802863837783e-02,2.333590255638284816e-03,3.160625471655665208e+00,-7.016558787959636945e+00,5.362018122777651996e+00,-9.314318077104737775e-03,1.491015269253430364e-03
9.766175910444170327e-01,-4.733538524784435680e-02,-6.378539108029901428e-02,-4.032518338044871697e+00,-9.838633969890396569e-02,-3.382752214449058492e-03,1.344842108683037829e-02,-1.689330195862789180e-02,-1.408443558521010192e-02,3.859973339351230326e-02,-8.011498302723074616e-03,3.255849149727689351e+00,-4.850068634536408574e-03,5.484002098603578401e-03,-2.184289592589209406e+00,-6.572913594954275851e+00,-1.405304706830774464e+00,-3.935413292311039868e+00,-7.079698266844952972e-03,-2.339989936975902032e-03
1.114831935325008461e+00,8.321574953834348642e-02,-7.281895175006654342e-02,-2.698230991437178261e-01,9.875306183140217242e-02,3.648959466781052929e-02,-1.570790831833279722e-02,4.222930863031684745e-02,-1.760592200875606833e-02,-2.171522329129881371e-02,-1.021946353717950728e-02,-3.027898025684411465e+00,3.950909802687189998e-02,-5.045703914732593831e-03,3.336951044198102068e+00,9.623756785727444196e-02,-2.789395053741349884e+00,7.695573377049033326e+00,-4.539595605312675419e-04,1.451017604730617250e-02
1.122419590213479923e+00,-5.517564410399518338e-02,-3.514577438355744043e-02,-6.955801845555637186e+00,-5.758924115224844237e-02,3.069135238644787878e-02,4.183596993484868520e-02,-2.920114041784471759e-02,4.978286819452658329e-02,4.607320913164705822e-02,-3.707159746853906646e-03,-3.768594629495192194e+00,-4.179166664758608013e-02,3.401921196712524853e-02,8.032155901253261732e-01,-4.659072521734634265e+00,-6.352482740605113420e+00,-4.215764893962839821e+00,6.873052613182809370e-03,-6.952585067154863976e-03
8.366691688913411307e-01,-5.915837650762836852e-02,-9.239583747899143829e-02,1.682877211246935900e+00,-5.500541681066824229e-02,2.588185766261723308e-02,-2.337942802923974675e-02,-2.850310754639982097e-02,-4.602292630339946400e-02,8.975774538352895848e-03,-4.690453875252185295e-02,-4.349984961712074494e-01,1.860098999363596350e-02,5.741297427439284728e-03,4.972464458554410882e+00,8.206599613442140395e-01,2.897636287186736936e+00,-2.361506465335802218e+00,-1.171173169584792395e-02,-1.201653132120768241e-02
1.046720824858222043e+00,1.118230407103795732e-02,1.880508532029570579e-02,-6.625133418675378749e+00,3.296667949574755285e-02,-4.974747536819671551e-02,6.889410093328343643e-03,-1.945479607813452999e-02,-3.485319305593235356e-02,3.486748051696082762e-02,1.713633897470492884e-02,-3.557321852541642571e+00,-5.755452829322327268e-03,-2.950098459577963489e-02,-9.988041086605825569e-02,-6.674196406574431251e+00,7.789959033096295116e+00,-3.262470769168954732e+00,1.268120749146450267e-02,1.196334050887202724e-02
1.040557015833732502e+00,-8.207792404954528109e-02,-7.967475162897821872e-02,-5.322376710916236320e+00,1.161922002634227513e-02,1.894699210377194520e-03,-3.766058477822195605e-02,2.197059149940686074e-03,-1.824656773082326128e-02,-4.469308207177818265e-02,4.797244905188947917e-02,6.880220712941209626e+00,1.760271527343688913e-02,4.431049334912566529e-02,-2.306943408175197163e-01,-6.119237078125330243e+00,-4.000902822340918874e+00,2.671472799764309514e+00,1.091014693985535057e-02,-9.739334877087706815e-04
9.139904067392803366e-01,-5.176620148239483715e-02,-6.836602349526993416e-02,7.933845594689584502e+00,-5.173755867783616513e-02,4.227204347276573848e-02,2.673509547844986345e-02,8.378868848723762530e-03,-2.449172243401859239e-02,-4.971254382255124726e-04,-6.641846136230554476e-03,7.351541958690228640e+00,3.620247543769841703e-02,3.723161239721167748e-02,4.046398345092766746e+00,-2.520593628978637923e+00,1.231932760453855025e+00,5.969685786222676427e+00,-6.785637629131829711e-03,-1.330873069494219185e-02
1.048696821198121798e+00,8.979747893735687270e-02,8.518863420726840996e-02,-7.129259322277087918e+00,3.821653255277929206e-02,7.550158483869563730e-03,4.735556887636437062e-02,-1.403450045295430437e-02,-3.793636119244741395e-02,1.985368570143287992e-02,-1.143611991199604272e-02,1.100633062207498014e+00,2.562762857773100145e-02,-1.874630417536680277e-02,7.345332968151192077e+00,5.245958061463706912e-01,6.424232388764282931e+00,-5.301633949129394452e+00,-8.676459388190439076e-03,-1.031521811774038094e-02
1.020102042122382091e+00,-7.645292602980918728e-02,-3.646118375424348135e-02,-3.147648275363355452e+00,-9.119222616266360604e-02,-3.767432338203859088e-02,-1.435350198500962016e-02,1.710023979530017613e-02,1.654877473136144583e-02,-4.514161593450786297e-02,-1.367300447684623860e-02,4.410119912012662624e+00,1.958847588156677200e-02,-2.789402783370809047e-05,-2.261422492073984714e+00,-1.416407981495360957e+00,-5.672271376131471143e+00,-6.580778665065762922e+00,1.279717526383704861e-02,1.039681929993735432e-03
8.710583575329912120e-01,2.528872832757439459e-02,-2.887664836934743240e-02,-1.824769455286228137e+00,8.838496019645800117e-02,4.609505402780031402e-03,1.449020234093664761e-02,2.022888489267833656e-02,2.844402867280625136e-02,4.202365535919218298e-02,2.589437640264503904e-02,3.103487200161684001e+00,4.319329744807379190e-02,1.511389662263309952e-02,3.974986181135044205e+00,6.871600290222025009e+00,-7.654570647234555381e+00,-5.555298168533248315e+00,-5.604545832637829184e-04,9.370396663168946427e-03
8.636291552920873915e-01,-3.629500292236230441e-02,-5.654052811818173485e-02,-6.235392484869413110e+00,4.871530969894360963e-02,-1.294715293338512957e-02,3.824138658214554232e-02,-1.795969941052810714e-02,3.270992242309454789e-02,-2.733934681080532267e-02,-4.049473301333651742e-02,-4.423686037725520492e+00,4.220997419468611178e-02,3.095888352686139433e-02,-4.554433638050966238e+00,-6.510554444221085646e+00,-3.878583617466865974e+00,-4.774523616615207189e+00,-1.083356681041955892e-02,-6.041714214221375126e-03
1.082088223340621269e+00,4.953923747932192923e-02,7.419463124308192659e-02,7.284828962199902946e-01,-3.962283999850280125e-02,-4.332590010443642531e-02,2.718333188028212999e-02,2.061991791295199328e-02,1.882836623418991662e-02,1.206132153504342608e-02,-1.502658201984541364e-02,3.967408196332353754e+00,-3.472413227578864670e-02,-4.497158544769189886e-02,-9.910257863135605305e-01,1.392639363321281465e+00,-1.305859428141131318e+00,5.032718204860287869e+00,5.485216851888545173e-03,-8.373732679091378667e-03
9.351760037813339199e-01,5.570129570424595111e-02,-2.611980672901970113e-02,-9.095749672732793556e-01,-2.854358436800251420e-02,-1.558295763541239082e-02,-2.732137636498153249e-02,-3.661712644780849152e-02,-1.201725428629647763e-02,-2.214389697956491501e-02,4.691933444809427700e-03,-5.216471084957063908e-01,3.365204488758781476e-02,9.423352894140292479e-03,1.729431925677221926e+00,1.861693101356767244e+00,-2.915532736875549702e+00,2.298260048904538166e+00,-9.314246177352165923e-03,-9.907620007070624263e-03
1.142695067435987255e+00,5.720623349020181880e-02,-4.323221347838020201e-02,-2.136603837983848564e+00,-6.127545263167193806e-02,3.756960360054543979e-02,3.688388279438141459e-02,-4.109169444200330701e-02,2.018479515196128227e-02,-3.532137492428467918e-02,-1.834823050284330181e-02,4.569655691080312110e+00,-2.473931961675462921e-02,-3.167267945248601613e-02,5.486274066327593957e+00,9.013758265972171557e-02,6.342632236718282357e+00,-1.349897905487027927e+00,-8.048972609412511497e-03,1.243289132296087826e-02
8.725277465957931300e-01,1.949842784325236944e-02,8.694033146067273177e-03,-5.776156639139156113e+00,-4.873469018327372670e-03,-1.352358367810271161e-02,-1.336089828423655396e-02,-5.416196094917405390e-03,-1.369124394343701479e-02,-2.878657662575103901e-02,2.427640947915706005e-02,3.729062078614973075e-01,2.037597434420285181e-02,-2.389611322352815093e-02,3.194103386173605230e+00,4.920812814850350492e-01,6.540412326391900066e+00,6.097023903018069291e+00,1.885540319834509357e-03,2.642398107183887429e-03
1.091354206587854536e+00,-2.324197528213929609e-02,-2.832835120686041930e-02,1.779621687232820548e+00,4.863770537777045710e-02,2.827142571253649095e-02,-9.301135452439365792e-04,-3.103463624470475038e-02,-4.137022865912111380e-02,-1.476262177787706492e-02,2.065618645035170731e-02,-5.601549483707250587e+00,1.645005221164710929e-02,-3.420153631789038529e-02,-7.514654578844005783e+00,6.670783715136719749e+00,-5.913380977910058789e-01,-3.107775505123466786e+00,-1.068641982975451418e-02,1.231314421332239603e-02
8.680416937742514438e-01,2.664896648142545121e-02,-6.602122190452239248e-02,-4.987114052656158592e+00,-9.582010919366915069e-02,2.289537918534130523e-02,2.117686619626461819e-02,-1.426698691782025963e-02,-3.883674260791870891e-02,2.014337543476762971e-02,3.879754563829382330e-02,-5.943326033484188642e+00,1.711628174815496561e-02,4.973787599588319619e-02,-1.812848601628619605e+00,7.721136476956647954e+00,2.085497115486093733e+00,7.423087647459389871e-01,-5.062855575097160651e-03,1.428254699083686061e-02
9.605455304530615690e-01,6.849682416440969202e-02,2.752763174728042883e-02,-7.311757147905737497e+00,-5.004693862066236787e-02,4.457028935200378628e-02,-2.598375877209756213e-03,1.580277875670221821e-02,3.311852016865468595e-02,-1.266636227826947042e-02,-3.320011079436205326e-03,7.863594053573969234e+00,-8.050717802341032792e-03,2.318525347137406767e-02,5.084219895857509997e+00,1.482405396272195475e+00,5.014025182579649353e+00,-2.601456775606987293e-01,-1.022607395552615692e-02,-1.350462650032212275e-03
